DECISION_DATE,CASE_STATUS,CLASS_OF_ADMISSION
4/23/12,Certified-Expired,H-1B
8/30/12,Certified-Expired,H-1B
1/18/12,Withdrawn,H-1B
7/19/12,Certified-Expired,H-1B
5/7/12,Certified-Expired,H-1B
8/10/12,Certified-Expired,H-1B
7/30/12,Certified-Expired,H-1B
7/30/12,Certified-Expired,H-1B
5/1/12,Certified-Expired,H-1B
3/14/12,Certified-Expired,H-1B
5/10/12,Certified-Expired,H-1B
8/16/12,Certified-Expired,H-1B
9/19/12,Certified-Expired,H-1B
5/21/12,Certified-Expired,H-1B
7/24/12,Certified-Expired,H-1B
3/27/12,Certified-Expired,H-1B
3/15/12,Certified-Expired,H-1B
5/1/12,Certified-Expired,H-1B
3/12/12,Certified-Expired,H-1B
3/30/12,Certified-Expired,H-1B
8/31/12,Certified-Expired,H-1B
5/17/12,Certified-Expired,H-1B
3/23/12,Certified-Expired,H-1B
3/16/12,Certified-Expired,H-1B
8/22/12,Certified-Expired,H-1B
3/22/12,Certified-Expired,H-1B
3/22/12,Certified-Expired,H-1B
3/26/12,Certified-Expired,H-1B
9/14/12,Certified-Expired,H-1B
9/19/12,Certified-Expired,H-1B
7/25/12,Certified-Expired,H-1B
4/20/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
8/10/12,Certified-Expired,H-1B
4/18/12,Certified-Expired,H-1B
5/24/12,Certified-Expired,H-1B
3/23/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
5/16/12,Withdrawn,H-1B
3/22/12,Certified-Expired,H-1B
3/23/12,Certified-Expired,H-1B
4/3/12,Certified-Expired,H-1B
3/19/12,Certified-Expired,H-1B
3/19/12,Certified-Expired,H-1B
5/4/12,Certified-Expired,H-1B
5/3/12,Certified-Expired,H-1B
5/9/12,Certified-Expired,H-1B
5/1/12,Certified-Expired,H-1B
3/13/12,Certified-Expired,H-1B
8/24/12,Certified-Expired,H-1B
8/7/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
8/17/12,Denied,H-1B
8/15/12,Certified-Expired,H-1B
8/16/12,Certified-Expired,H-1B
4/16/12,Certified-Expired,H-1B
7/26/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
8/6/12,Certified-Expired,H-1B
9/20/12,Certified-Expired,H-1B
8/21/12,Certified-Expired,H-1B
3/22/12,Certified-Expired,H-1B
8/1/12,Certified-Expired,H-1B
8/14/12,Certified-Expired,H-1B
9/26/12,Denied,H-1B
5/10/12,Certified-Expired,H-1B
3/27/12,Certified-Expired,H-1B
3/19/12,Certified-Expired,H-1B
3/19/12,Certified-Expired,H-1B
3/16/12,Certified-Expired,H-1B
9/6/12,Denied,H-1B
6/6/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
8/8/12,Certified-Expired,H-1B
8/7/12,Certified-Expired,H-1B
4/20/12,Certified-Expired,H-1B
4/6/12,Denied,H-1B
3/28/12,Certified-Expired,H-1B
5/16/12,Withdrawn,H-1B
7/31/12,Denied,H-1B
4/26/12,Certified-Expired,H-1B
12/19/11,Withdrawn,H-1B
3/16/12,Certified-Expired,H-1B
8/16/12,Certified-Expired,H-1B
8/22/12,Certified-Expired,H-1B
3/16/12,Certified-Expired,H-1B
5/2/12,Certified-Expired,H-1B
4/19/12,Certified-Expired,H-1B
8/10/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
4/12/12,Withdrawn,H-1B
5/24/12,Certified-Expired,H-1B
5/14/12,Certified-Expired,H-1B
8/24/12,Certified-Expired,H-1B
3/12/12,Certified-Expired,H-1B
3/22/12,Certified-Expired,H-1B
7/23/12,Denied,H-1B
5/2/12,Certified-Expired,H-1B
2/8/12,Denied,H-1B
3/22/12,Certified-Expired,H-1B
8/29/12,Certified-Expired,H-1B
7/31/12,Denied,H-1B
7/20/12,Certified-Expired,H-1B
3/12/12,Certified-Expired,H-1B
2/6/12,Withdrawn,H-1B
8/13/12,Certified-Expired,H-1B
8/13/12,Certified-Expired,H-1B
8/7/12,Denied,H-1B
3/22/12,Certified-Expired,H-1B
3/22/12,Certified-Expired,H-1B
2/27/12,Withdrawn,H-1B
8/2/12,Denied,H-1B
3/19/12,Certified-Expired,H-1B
9/11/12,Certified-Expired,H-1B
7/30/12,Certified-Expired,H-1B
3/13/12,Certified-Expired,H-1B
9/21/12,Denied,H-1B
9/18/12,Certified-Expired,H-1B
8/14/12,Certified-Expired,H-1B
5/7/12,Certified-Expired,H-1B
9/4/12,Certified-Expired,H-1B
3/26/12,Certified-Expired,H-1B
8/14/12,Certified-Expired,H-1B
5/2/12,Certified-Expired,H-1B
3/16/12,Certified-Expired,H-1B
9/10/12,Certified-Expired,H-1B
3/27/12,Certified-Expired,H-1B
7/24/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
4/5/12,Certified-Expired,H-1B
8/1/12,Certified-Expired,H-1B
5/8/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
4/2/12,Certified-Expired,H-1B
3/27/12,Certified-Expired,H-1B
6/27/12,Certified-Expired,H-1B
8/6/12,Denied,H-1B
3/20/12,Certified-Expired,H-1B
3/21/12,Withdrawn,H-1B
5/17/12,Certified-Expired,H-1B
5/4/12,Certified-Expired,H-1B
7/20/12,Denied,H-1B
3/20/12,Certified-Expired,H-1B
8/30/12,Denied,H-1B
8/3/12,Certified-Expired,H-1B
8/16/12,Certified-Expired,H-1B
8/29/12,Certified-Expired,H-1B
3/14/12,Withdrawn,H-1B
7/24/12,Certified-Expired,H-1B
4/27/12,Certified-Expired,H-1B
7/30/12,Denied,H-1B
5/10/12,Certified-Expired,H-1B
8/9/12,Denied,H-1B
5/2/12,Withdrawn,H-1B
3/21/12,Certified-Expired,H-1B
5/16/12,Certified-Expired,H-1B
3/29/12,Certified-Expired,H-1B
4/11/12,Certified-Expired,H-1B
7/25/12,Certified-Expired,H-1B
7/20/12,Denied,H-1B
8/7/12,Certified-Expired,H-1B
7/20/12,Denied,H-1B
8/13/12,Certified-Expired,H-1B
5/21/12,Certified-Expired,H-1B
9/25/12,Denied,H-1B
3/19/12,Certified-Expired,H-1B
8/1/12,Denied,H-1B
9/20/12,Certified-Expired,H-1B
9/5/12,Certified-Expired,H-1B
7/24/12,Denied,H-1B
3/16/12,Certified-Expired,H-1B
5/16/12,Certified-Expired,H-1B
4/20/12,Certified-Expired,H-1B
8/22/12,Certified-Expired,H-1B
5/21/12,Certified-Expired,H-1B
8/10/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
6/4/12,Certified-Expired,H-1B
4/3/12,Certified-Expired,H-1B
4/5/12,Certified-Expired,H-1B
8/24/12,Certified-Expired,H-1B
5/4/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
7/20/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
5/9/12,Certified-Expired,H-1B
8/20/12,Denied,H-1B
8/7/12,Certified-Expired,H-1B
9/6/12,Certified-Expired,H-1B
8/7/12,Certified-Expired,H-1B
7/24/12,Certified-Expired,H-1B
7/20/12,Denied,H-1B
5/3/12,Certified-Expired,H-1B
5/18/12,Certified-Expired,H-1B
8/1/12,Certified-Expired,H-1B
8/21/12,Certified-Expired,H-1B
8/9/12,Certified-Expired,H-1B
5/1/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
8/7/12,Certified-Expired,H-1B
8/14/12,Certified-Expired,H-1B
8/28/12,Certified-Expired,H-1B
6/1/12,Withdrawn,H-1B
3/12/12,Certified-Expired,H-1B
7/26/12,Denied,H-1B
9/12/12,Certified-Expired,H-1B
8/31/12,Certified-Expired,H-1B
7/27/12,Certified-Expired,H-1B
7/19/12,Certified-Expired,H-1B
8/7/12,Certified-Expired,H-1B
7/20/12,Denied,H-1B
8/9/12,Certified-Expired,H-1B
7/20/12,Denied,H-1B
5/7/12,Certified-Expired,H-1B
1/27/12,Withdrawn,H-1B
3/28/12,Certified-Expired,H-1B
8/27/12,Certified-Expired,H-1B
8/9/12,Certified-Expired,H-1B
8/16/12,Certified-Expired,H-1B
4/24/12,Certified-Expired,H-1B
8/10/12,Certified-Expired,H-1B
3/23/12,Certified-Expired,H-1B
5/7/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
7/31/12,Certified-Expired,H-1B
4/27/12,Withdrawn,H-1B
3/21/12,Withdrawn,H-1B
8/17/12,Denied,H-1B
9/5/12,Certified-Expired,H-1B
6/18/12,Certified-Expired,H-1B
8/10/12,Certified-Expired,H-1B
8/15/12,Denied,H-1B
8/10/12,Denied,H-1B
8/16/12,Certified-Expired,H-1B
8/13/12,Denied,H-1B
9/17/12,Certified-Expired,H-1B
3/27/12,Certified-Expired,H-1B
3/12/12,Certified-Expired,H-1B
8/16/12,Certified-Expired,H-1B
5/4/12,Certified-Expired,H-1B
5/21/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
2/1/12,Withdrawn,H-1B
3/19/12,Certified-Expired,H-1B
5/4/12,Certified-Expired,H-1B
2/1/12,Withdrawn,H-1B
3/28/12,Certified-Expired,H-1B
4/4/12,Certified-Expired,H-1B
7/20/12,Denied,H-1B
3/23/12,Certified-Expired,H-1B
1/27/12,Withdrawn,H-1B
9/20/12,Denied,H-1B
8/21/12,Certified-Expired,H-1B
8/27/12,Denied,H-1B
9/21/12,Certified-Expired,H-1B
3/23/12,Certified-Expired,H-1B
8/2/12,Certified-Expired,H-1B
4/16/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
3/14/12,Certified-Expired,H-1B
8/6/12,Denied,H-1B
8/8/12,Denied,H-1B
5/10/12,Certified-Expired,H-1B
5/21/12,Certified-Expired,H-1B
8/31/12,Certified-Expired,H-1B
7/19/12,Certified-Expired,H-1B
3/23/12,Certified-Expired,H-1B
8/7/12,Certified-Expired,H-1B
8/2/12,Certified-Expired,H-1B
8/17/12,Denied,H-1B
7/23/12,Certified-Expired,H-1B
5/4/12,Certified-Expired,H-1B
3/22/12,Certified-Expired,H-1B
8/1/12,Certified-Expired,H-1B
5/17/12,Denied,H-1B
4/4/12,Certified-Expired,H-1B
3/14/12,Certified-Expired,H-1B
3/26/12,Certified-Expired,H-1B
3/12/12,Certified-Expired,H-1B
3/26/12,Certified-Expired,H-1B
7/19/12,Certified-Expired,H-1B
4/3/12,Denied,H-1B
3/27/12,Certified-Expired,H-1B
8/2/12,Certified-Expired,H-1B
3/23/12,Certified-Expired,H-1B
3/23/12,Certified-Expired,H-1B
8/9/12,Denied,H-1B
5/14/12,Certified-Expired,H-1B
8/28/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
8/2/12,Certified-Expired,H-1B
8/27/12,Denied,H-1B
8/31/12,Certified-Expired,H-1B
5/30/12,Certified-Expired,H-1B
4/2/12,Certified-Expired,H-1B
2/10/12,Withdrawn,H-1B
8/15/12,Certified-Expired,H-1B
3/29/12,Certified-Expired,H-1B
4/3/12,Certified-Expired,H-1B
5/4/12,Certified-Expired,H-1B
8/8/12,Certified-Expired,H-1B
8/17/12,Certified-Expired,H-1B
8/21/12,Certified-Expired,H-1B
5/3/12,Certified-Expired,H-1B
3/22/12,Certified-Expired,H-1B
5/21/12,Certified-Expired,H-1B
7/20/12,Certified-Expired,H-1B
8/16/12,Certified-Expired,H-1B
8/8/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
8/24/12,Denied,H-1B
7/9/12,Certified-Expired,H-1B
4/24/12,Certified-Expired,H-1B
3/28/12,Certified-Expired,H-1B
4/20/12,Certified-Expired,H-1B
4/24/12,Withdrawn,H-1B
3/30/12,Certified-Expired,H-1B
8/2/12,Certified-Expired,H-1B
3/19/12,Certified-Expired,H-1B
3/23/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
8/1/12,Certified-Expired,H-1B
9/6/12,Denied,H-1B
3/20/12,Certified-Expired,H-1B
5/2/12,Certified-Expired,H-1B
4/23/12,Certified-Expired,H-1B
4/19/12,Certified-Expired,H-1B
8/7/12,Certified-Expired,H-1B
8/7/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
8/20/12,Certified-Expired,H-1B
9/25/12,Certified-Expired,H-1B
8/3/12,Certified-Expired,H-1B
8/1/12,Denied,H-1B
5/8/12,Certified-Expired,H-1B
4/3/12,Certified-Expired,H-1B
7/27/12,Certified-Expired,H-1B
7/19/12,Certified-Expired,H-1B
3/22/12,Certified-Expired,H-1B
4/24/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
8/3/12,Certified-Expired,H-1B
3/23/12,Certified-Expired,H-1B
3/13/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
7/20/12,Denied,H-1B
5/3/12,Certified-Expired,H-1B
8/16/12,Certified-Expired,H-1B
12/24/11,Withdrawn,H-1B
9/7/12,Certified-Expired,H-1B
8/7/12,Certified-Expired,H-1B
4/2/12,Certified-Expired,H-1B
6/5/12,Certified-Expired,H-1B
8/6/12,Certified-Expired,H-1B
4/24/12,Withdrawn,H-1B
7/26/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
8/29/12,Certified-Expired,H-1B
7/5/12,Denied,H-1B
7/19/12,Certified-Expired,H-1B
3/27/12,Certified-Expired,H-1B
3/26/12,Certified-Expired,H-1B
3/22/12,Certified-Expired,H-1B
7/24/12,Certified-Expired,H-1B
9/7/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
3/27/12,Certified-Expired,H-1B
7/19/12,Denied,H-1B
3/16/12,Certified-Expired,H-1B
8/6/12,Certified-Expired,H-1B
6/18/12,Certified-Expired,H-1B
8/2/12,Certified-Expired,H-1B
4/13/12,Certified-Expired,H-1B
5/31/12,Certified-Expired,H-1B
8/16/12,Certified-Expired,H-1B
4/11/12,Certified-Expired,H-1B
3/28/12,Certified-Expired,H-1B
9/21/12,Certified-Expired,H-1B
8/10/12,Certified-Expired,H-1B
4/17/12,Withdrawn,H-1B
8/7/12,Certified-Expired,H-1B
3/26/12,Certified-Expired,H-1B
3/27/12,Certified-Expired,H-1B
9/26/12,Denied,H-1B
8/14/12,Certified-Expired,H-1B
7/31/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
5/8/12,Certified-Expired,H-1B
5/10/12,Certified-Expired,H-1B
12/16/11,Withdrawn,H-1B
4/26/12,Certified-Expired,H-1B
5/16/12,Certified-Expired,H-1B
3/27/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
3/30/12,Certified-Expired,H-1B
8/7/12,Certified-Expired,H-1B
8/8/12,Certified-Expired,H-1B
4/23/12,Certified-Expired,H-1B
3/21/12,Denied,H-1B
9/13/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
5/16/12,Denied,H-1B
1/9/12,Denied,H-1B
6/1/12,Certified-Expired,H-1B
9/27/12,Certified-Expired,H-1B
8/21/12,Certified-Expired,H-1B
5/18/12,Certified-Expired,H-1B
8/9/12,Certified-Expired,H-1B
6/5/12,Certified-Expired,H-1B
8/7/12,Certified-Expired,H-1B
8/27/12,Certified-Expired,H-1B
6/6/12,Certified-Expired,H-1B
2/29/12,Withdrawn,H-1B
9/25/12,Certified-Expired,H-1B
7/25/12,Certified-Expired,H-1B
8/8/12,Certified-Expired,H-1B
6/4/12,Certified-Expired,H-1B
9/11/12,Denied,H-1B
7/26/12,Certified-Expired,H-1B
8/16/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
3/26/12,Certified-Expired,H-1B
9/13/12,Certified-Expired,H-1B
9/17/12,Certified-Expired,H-1B
9/24/12,Certified-Expired,H-1B
5/9/12,Certified-Expired,H-1B
2/22/12,Withdrawn,H-1B
12/12/11,Withdrawn,H-1B
4/5/12,Certified-Expired,H-1B
9/14/12,Certified-Expired,H-1B
3/22/12,Certified-Expired,H-1B
8/8/12,Certified-Expired,H-1B
8/28/12,Certified-Expired,H-1B
7/24/12,Denied,H-1B
8/8/12,Certified-Expired,H-1B
7/31/12,Denied,H-1B
3/20/12,Certified-Expired,H-1B
3/28/12,Certified-Expired,H-1B
8/17/12,Certified-Expired,H-1B
8/20/12,Certified-Expired,H-1B
3/22/12,Certified-Expired,H-1B
9/7/12,Certified-Expired,H-1B
7/26/12,Certified-Expired,H-1B
7/17/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
3/26/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
8/28/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
7/23/12,Certified-Expired,H-1B
5/18/12,Certified-Expired,H-1B
8/16/12,Denied,H-1B
3/19/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
8/7/12,Certified-Expired,H-1B
3/28/12,Denied,H-1B
8/15/12,Certified-Expired,H-1B
9/17/12,Certified-Expired,H-1B
8/23/12,Certified-Expired,H-1B
8/10/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
8/3/12,Certified-Expired,H-1B
8/10/12,Certified-Expired,H-1B
7/25/12,Certified-Expired,H-1B
8/29/12,Certified-Expired,H-1B
9/10/12,Certified-Expired,H-1B
3/22/12,Certified-Expired,H-1B
9/18/12,Certified-Expired,H-1B
7/20/12,Certified-Expired,H-1B
4/16/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
8/15/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
5/8/12,Certified-Expired,H-1B
8/3/12,Certified-Expired,H-1B
3/27/12,Certified-Expired,H-1B
8/2/12,Certified-Expired,H-1B
8/21/12,Certified-Expired,H-1B
7/31/12,Certified-Expired,H-1B
9/18/12,Certified-Expired,H-1B
8/30/12,Certified-Expired,H-1B
5/17/12,Certified-Expired,H-1B
8/9/12,Certified-Expired,H-1B
8/10/12,Certified-Expired,H-1B
5/25/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
8/8/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
9/10/12,Certified-Expired,H-1B
7/23/12,Certified-Expired,H-1B
5/8/12,Certified-Expired,H-1B
9/24/12,Denied,H-1B
7/23/12,Certified-Expired,H-1B
3/28/12,Certified-Expired,H-1B
4/11/12,Certified-Expired,H-1B
4/27/12,Certified-Expired,H-1B
4/5/12,Certified-Expired,H-1B
8/10/12,Certified-Expired,H-1B
4/4/12,Certified-Expired,H-1B
3/22/12,Certified-Expired,H-1B
5/15/12,Certified-Expired,H-1B
9/25/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
8/6/12,Certified-Expired,H-1B
9/12/12,Certified-Expired,H-1B
7/24/12,Certified-Expired,H-1B
8/7/12,Certified-Expired,H-1B
8/9/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
5/17/12,Certified-Expired,H-1B
4/20/12,Certified-Expired,H-1B
8/30/12,Certified-Expired,H-1B
7/20/12,Denied,H-1B
7/24/12,Certified-Expired,H-1B
5/1/12,Certified-Expired,H-1B
3/27/12,Certified-Expired,H-1B
8/27/12,Certified-Expired,H-1B
3/28/12,Certified-Expired,H-1B
8/7/12,Withdrawn,H-1B
8/31/12,Denied,H-1B
5/11/12,Certified-Expired,H-1B
9/10/12,Certified-Expired,H-1B
9/5/12,Denied,H-1B
5/10/12,Certified-Expired,H-1B
5/22/12,Certified-Expired,H-1B
5/9/12,Certified-Expired,H-1B
3/16/12,Certified-Expired,H-1B
4/19/12,Certified-Expired,H-1B
5/8/12,Certified-Expired,H-1B
9/19/12,Certified-Expired,H-1B
3/19/12,Certified-Expired,H-1B
4/3/12,Certified-Expired,H-1B
5/7/12,Withdrawn,H-1B
7/30/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
8/6/12,Certified-Expired,H-1B
7/18/12,Withdrawn,H-1B
7/30/12,Denied,H-1B
8/6/12,Certified-Expired,H-1B
3/26/12,Certified-Expired,H-1B
8/16/12,Certified-Expired,H-1B
8/8/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
6/12/12,Certified-Expired,H-1B
4/24/12,Withdrawn,H-1B
8/9/12,Certified-Expired,H-1B
7/20/12,Certified-Expired,H-1B
4/3/12,Certified-Expired,H-1B
8/7/12,Certified-Expired,H-1B
8/22/12,Certified-Expired,H-1B
5/1/12,Certified-Expired,H-1B
7/25/12,Certified-Expired,H-1B
3/19/12,Certified-Expired,H-1B
3/21/12,Denied,H-1B
4/19/12,Certified-Expired,H-1B
3/26/12,Certified-Expired,H-1B
5/3/12,Certified-Expired,H-1B
3/1/12,Withdrawn,H-1B
3/28/12,Certified-Expired,H-1B
8/14/12,Certified-Expired,H-1B
8/3/12,Denied,H-1B
8/10/12,Certified-Expired,H-1B
5/2/12,Certified-Expired,H-1B
8/29/12,Certified-Expired,H-1B
8/2/12,Certified-Expired,H-1B
4/20/12,Certified-Expired,H-1B
4/11/12,Certified-Expired,H-1B
5/17/12,Certified-Expired,H-1B
7/24/12,Certified-Expired,H-1B
8/15/12,Certified-Expired,H-1B
5/23/12,Certified-Expired,H-1B
5/16/12,Withdrawn,H-1B
8/14/12,Withdrawn,H-1B
9/13/12,Certified-Expired,H-1B
5/16/12,Certified-Expired,H-1B
3/26/12,Certified-Expired,H-1B
3/23/12,Certified-Expired,H-1B
5/11/12,Certified-Expired,H-1B
8/8/12,Certified-Expired,H-1B
3/27/12,Certified-Expired,H-1B
9/17/12,Certified-Expired,H-1B
3/26/12,Certified-Expired,H-1B
3/30/12,Certified-Expired,H-1B
3/23/12,Certified-Expired,H-1B
9/10/12,Certified-Expired,H-1B
8/17/12,Denied,H-1B
7/25/12,Denied,H-1B
8/23/12,Denied,H-1B
3/20/12,Certified-Expired,H-1B
2/6/12,Withdrawn,H-1B
5/8/12,Certified-Expired,H-1B
9/17/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
9/25/12,Certified-Expired,H-1B
3/22/12,Certified-Expired,H-1B
7/20/12,Denied,H-1B
4/10/12,Certified-Expired,H-1B
8/7/12,Certified-Expired,H-1B
3/16/12,Certified-Expired,H-1B
4/26/12,Denied,H-1B
7/24/12,Certified-Expired,H-1B
4/11/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
3/26/12,Certified-Expired,H-1B
9/18/12,Certified-Expired,H-1B
8/14/12,Certified-Expired,H-1B
8/10/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
8/17/12,Certified-Expired,H-1B
3/16/12,Certified-Expired,H-1B
8/8/12,Certified-Expired,H-1B
3/16/12,Certified-Expired,H-1B
8/9/12,Certified-Expired,H-1B
5/17/12,Certified-Expired,H-1B
9/4/12,Certified-Expired,H-1B
5/7/12,Denied,H-1B
5/2/12,Certified-Expired,H-1B
3/9/12,Certified-Expired,H-1B
12/28/11,Withdrawn,H-1B
3/23/12,Certified-Expired,H-1B
6/5/12,Certified-Expired,H-1B
8/1/12,Certified-Expired,H-1B
5/2/12,Certified-Expired,H-1B
8/3/12,Certified-Expired,H-1B
8/1/12,Denied,H-1B
5/18/12,Certified-Expired,H-1B
3/16/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
8/17/12,Certified-Expired,H-1B
8/1/12,Certified-Expired,H-1B
3/29/12,Certified-Expired,H-1B
5/9/12,Withdrawn,H-1B
4/16/12,Certified-Expired,H-1B
7/25/12,Denied,H-1B
6/4/12,Certified-Expired,H-1B
8/1/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
3/26/12,Certified-Expired,H-1B
4/25/12,Certified-Expired,H-1B
7/24/12,Certified-Expired,H-1B
4/30/12,Certified-Expired,H-1B
3/22/12,Certified-Expired,H-1B
7/23/12,Denied,H-1B
8/8/12,Certified-Expired,H-1B
3/12/12,Denied,H-1B
4/5/12,Certified-Expired,H-1B
3/28/12,Certified-Expired,H-1B
8/21/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
4/12/12,Certified-Expired,H-1B
9/17/12,Certified-Expired,H-1B
8/9/12,Certified-Expired,H-1B
4/5/12,Certified-Expired,H-1B
8/9/12,Denied,H-1B
3/27/12,Certified-Expired,H-1B
8/22/12,Certified-Expired,H-1B
4/24/12,Withdrawn,H-1B
8/1/12,Denied,H-1B
9/27/12,Denied,H-1B
7/27/12,Denied,H-1B
5/2/12,Certified-Expired,H-1B
8/15/12,Certified-Expired,H-1B
3/29/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
8/9/12,Denied,H-1B
8/3/12,Denied,H-1B
6/7/12,Certified-Expired,H-1B
9/12/12,Certified-Expired,H-1B
7/30/12,Certified-Expired,H-1B
5/7/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
4/19/12,Certified-Expired,H-1B
4/23/12,Certified-Expired,H-1B
8/27/12,Denied,H-1B
4/19/12,Certified-Expired,H-1B
3/22/12,Certified-Expired,H-1B
4/30/12,Denied,H-1B
4/6/12,Certified-Expired,H-1B
8/31/12,Certified-Expired,H-1B
5/18/12,Certified-Expired,H-1B
8/21/12,Denied,H-1B
8/8/12,Certified-Expired,H-1B
8/10/12,Certified-Expired,H-1B
8/30/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
8/15/12,Certified-Expired,H-1B
4/2/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
9/12/12,Certified-Expired,H-1B
8/7/12,Certified-Expired,H-1B
7/25/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
3/23/12,Certified-Expired,H-1B
8/8/12,Certified-Expired,H-1B
4/27/12,Certified-Expired,H-1B
4/11/12,Certified-Expired,H-1B
3/23/12,Certified-Expired,H-1B
9/10/12,Certified-Expired,H-1B
5/15/12,Certified-Expired,H-1B
8/14/12,Certified-Expired,H-1B
9/12/12,Certified-Expired,H-1B
3/23/12,Certified-Expired,H-1B
7/26/12,Certified-Expired,H-1B
7/25/12,Denied,H-1B
8/7/12,Certified-Expired,H-1B
7/30/12,Certified-Expired,H-1B
9/13/12,Certified-Expired,H-1B
5/2/12,Certified-Expired,H-1B
8/21/12,Certified-Expired,H-1B
4/30/12,Certified-Expired,H-1B
3/21/12,Withdrawn,H-1B
8/16/12,Denied,H-1B
3/28/12,Certified-Expired,H-1B
7/19/12,Denied,H-1B
9/4/12,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
5/23/12,Certified-Expired,H-1B
3/23/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
3/26/12,Certified-Expired,H-1B
4/9/12,Certified-Expired,H-1B
4/16/12,Certified-Expired,H-1B
3/28/12,Certified-Expired,H-1B
7/25/12,Certified-Expired,H-1B
8/24/12,Certified-Expired,H-1B
8/8/12,Certified-Expired,H-1B
4/23/12,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
5/1/12,Certified-Expired,H-1B
7/20/12,Withdrawn,H-1B
3/20/12,Certified-Expired,H-1B
5/25/12,Certified-Expired,H-1B
7/24/12,Denied,H-1B
5/17/12,Certified-Expired,H-1B
8/10/12,Certified-Expired,H-1B
8/1/12,Certified-Expired,H-1B
8/31/12,Certified-Expired,H-1B
8/30/12,Certified-Expired,H-1B
3/27/12,Certified-Expired,H-1B
12/14/11,Withdrawn,H-1B
3/21/12,Certified-Expired,H-1B
7/19/12,Certified-Expired,H-1B
4/4/12,Certified-Expired,H-1B
3/29/12,Certified-Expired,H-1B
5/14/12,Certified-Expired,H-1B
8/6/12,Certified-Expired,H-1B
9/4/12,Certified-Expired,H-1B
